6 29 3 63 65 -3
6 30 5 87 62 -4
6 31 7 17 63 8
6 32 4 85 67 -19
6 33 3 69 69 -25
6 34 5 66 64 -26
6 35 9 14 60 16
6 36 3 76 52 3
6 37 5 18 70 -1
6 38 2 13 61 0
6 39 3 100 65 4
6 40 3 97 56 -31
6 41 3 6 56 -11
6 42 1 34 63 8
6 43 5 37 65 2
6 44 4 82 58 -2
6 45 3 14 60 -6
6 46 6 55 67 11
6 47 3 25 67 2
6 48 2 70 70 -23
6 49 2 60 62 -3
6 50 7 3 59 14
6 51 3 23 64 11
6 52 5 95 58 3
6 53 2 80 67 5
6 54 5 38 64 25
6 55 7 81 63 11
6 56 10 100 59 26
6 57 8 78 52 5
6 58 6 51 64 -12
6 59 8 3 52 2
6 60 2 39 63 -29
6 61 5 28 57 15
6 62 3 23 51 -14
6 63 5 75 62 -19
6 64 2 8 60 -22
6 65 2 90 66 8
6 66 3 48 59 -21
6 67 1 11 61 -1
6 68 3 14 55 -7
6 69 4 21 62 -13
6 70 2 68 71 11
6 71 1 96 62 -3
6 72 4 93 64 10
6 73 3 67 70 -8
6 74 5 12 61 -37
6 75 6 24 52 9
6 76 9 31 54 -10
6 77 10 51 54 19
6 78 1 19 61 3
6 79 3 80 56 10
6 80 3 89 57 9
6 81 2 6 51 -14
6 82 3 36 54 17
6 83 3 9 59 -10
6 84 4 69 68 -25
6 85 9 90 59 8
6 86 7 40 60 -15
6 87 1 86 58 -0
6 88 4 12 59 9
6 89 3 54 48 -15
6 90 1 31 62 19
6 91 0 45 63 23
6 92 6 79 60 8
6 93 5 47 57 -4
6 94 5 48 54 -17
6 95 2 3 66 13
6 96 2 12 58 23
6 97 4 71 64 -1
6 98 3 13 54 34
6 99 3 1 63 -30
7 0 2 18 64 3
7 1 2 32 64 11
7 2 5 40 57 -11
7 3 2 48 58 -9
7 4 3 41 60 10
7 5 4 39 60 -8
7 6 4 98 57 7
7 7 5 54 62 -6
7 8 2 83 64 -5
7 9 2 16 73 -9
7 10 4 9 61 -10
7 11 3 15 57 -13
7 12 5 31 57 37
7 13 3 0 58 -22
7 14 3 97 59 6
7 15 8 91 62 -22
7 16 0 88 68 26
7 17 2 96 59 -19
7 18 1 56 60 -18
7 19 6 93 65 -10
7 20 4 53 56 -15
7 21 5 51 63 -2
7 22 3 66 55 -7
7 23 1 3 61 -18
7 24 6 76 58 -18
7 25 6 28 64 -8
7 26 5 27 61 11
7 27 0 50 56 -11
7 28 10 98 52 -30
7 29 9 91 60 -51
7 30 6 32 63 -5
7 31 4 33 64 13
7 32 6 10 59 -3
7 33 2 88 62 17
7 34 6 61 60 -15
7 35 4 52 60 13
7 36 2 93 60 -21
7 37 10 75 61 1
7 38 6 82 55 7
7 39 4 71 59 13
7 40 1 84 50 11
7 41 3 25 63 -5
7 42 5 61 54 -15
7 43 1 91 60 24
7 44 6 64 60 7
7 45 2 19 58 -2
7 46 2 89 65 -0
7 47 5 9 62 27
7 48 3 91 63 -7
7 49 3 54 56 -11
7 50 4 69 63 -5
7 51 5 83 54 -4
7 52 6 90 65 7
7 53 4 20 68 -19
7 54 3 56 63 -17
7 55 1 70 59 6
7 56 0 70 62 10
7 57 8 22 59 4
7 58 5 57 65 -32
7 59 4 73 57 -3
7 60 2 2 60 13
7 61 6 16 52 -10
7 62 3 16 59 12
7 63 4 68 66 -3
7 64 6 37 60 17
7 65 7 55 59 -3
7 66 6 39 58 -17
7 67 4 64 63 -1
7 68 0 95 66 22
7 69 1 41 49 48
7 70 5 17 59 15
7 71 4 46 61 -4
7 72 7 46 61 6
7 73 3 13 58 21
7 74 7 46 54 25
7 75 5 83 64 19
7 76 4 69 58 -11
7 77 4 60 56 2
7 78 2 16 59 -28
7 79 3 11 52 -25
7 80 5 14 52 12
7 81 3 23 55 -3
7 82 6 53 59 -8
7 83 4 24 52 15
7 84 2 45 71 22
7 85 4 20 59 28
7 86 4 55 60 -6
7 87 3 47 52 13
7 88 2 72 59 26
7 89 6 69 56 -26
7 90 6 65 48 -2
7 91 1 59 60 22
7 92 2 64 62 -33
7 93 4 62 58 21
7 94 5 25 54 -7
7 95 1 82 66 2
7 96 4 70 66 5
7 97 4 61 65 15
7 98 3 8 60 -18
7 99 4 92 53 9
8 0 5 89 62 2
8 1 3 15 59 -2
8 2 2 32 56 2
8 3 4 82 55 7
8 4 4 32 50 -24
8 5 7 12 53 13
8 6 1 59 64 -0
8 7 7 47 54 -10
8 8 3 4 64 -19
8 9 4 44 57 12
8 10 3 19 63 -20
8 11 2 21 63 12
8 12 7 88 65 7
8 13 1 33 53 30
8 14 1 60 62 -15
8 15 5 49 55 11
8 16 5 76 58 4
8 17 4 45 55 -1
8 18 6 97 61 -22
8 19 5 93 68 -7
8 20 3 8 61 -28
8 21 8 91 66 1
8 22 2 7 64 28
8 23 5 29 57 -6
8 24 3 77 61 19
8 25 3 72 63 -21
8 26 4 96 58 3
8 27 1 25 56 10
8 28 3 47 59 -26
8 29 4 47 59 1
8 30 1 87 55 2
8 31 3 90 55 2
8 32 7 56 62 -18
8 33 1 58 64 16
8 34 6 52 62 1
8 35 10 10 61 4
8 36 0 58 54 12
8 37 2 43 65 2
8 38 5 84 58 22
8 39 4 1 60 -2
8 40 3 45 53 2
8 41 4 20 46 -1
8 42 2 27 62 -6
8 43 6 35 51 24
8 44 5 48 53 12
8 45 3 76 62 11
8 46 6 76 54 15
8 47 4 36 60 6
8 48 9 23 63 -32
8 49 3 89 63 -12
8 50 5 73 59 -6
8 51 3 4 69 23
8 52 4 13 53 6
8 53 2 9 64 -5
8 54 5 22 62 7
8 55 6 55 57 42
8 56 2 8 52 0
8 57 8 82 54 -10
8 58 4 49 63 14
8 59 6 71 67 4
8 60 9 92 64 33
8 61 3 61 61 -0
8 62 4 93 56 -24
8 63 2 34 58 -3
8 64 3 98 52 -17
8 65 4 55 62 10
8 66 5 56 61 -10
8 67 7 3 63 -19
8 68 5 41 55 26
8 69 3 88 58 17
8 70 10 54 50 -15
8 71 6 71 64 12
8 72 6 97 69 -6
8 73 3 36 63 -15
8 74 3 90 60 1
8 75 5 90 56 -6
8 76 1 78 62 -0
8 77 2 63 58 -13
8 78 4 85 61 -4
8 79 1 93 60 -44
8 80 4 64 58 -52
8 81 6 50 61 14
8 82 4 24 56 -12
8 83 7 36 53 4
8 84 8 42 62 19
8 85 3 39 65 -12
8 86 6 0 64 23
8 87 5 82 62 -7
8 88 6 77 65 -6
8 89 1 74 67 -7
8 90 2 77 59 -4
8 91 2 9 64 18
8 92 3 41 66 12
8 93 4 48 61 -8
8 94 2 1 56 -24
8 95 3 21 59 21
8 96 3 3 57 4
8 97 1 87 61 -30
8 98 2 38 55 6
8 99 3 0 61 10
9 0 6 5 62 2
9 1 4 39 61 -15
9 2 5 63 62 4
9 3 1 82 57 15
9 4 3 100 62 -11
9 5 3 95 62 30
9 6 4 96 55 28
9 7 7 73 65 -6
9 8 6 85 55 4
9 9 2 37 61 16
9 10 3 63 63 0
9 11 1 73 62 7
9 12 2 78 60 3
9 13 8 52 56 -4
9 14 3 67 58 9
9 15 7 42 57 24
9 16 0 88 66 2
9 17 2 38 57 1
9 18 3 55 64 -17
9 19 4 83 64 -19
9 20 2 69 62 15
9 21 4 98 56 5
9 22 4 21 52 4
9 23 6 5 59 10
9 24 6 12 64 1
9 25 1 46 66 3
9 26 6 16 58 -11
9 27 4 6 64 12
9 28 8 100 57 19
9 29 5 2 56 -8
9 30 4 34 60 -17
9 31 3 51 61 -28
9 32 2 75 63 18
9 33 5 61 62 19
9 34 3 42 53 -5
9 35 7 64 62 12
9 36 4 20 59 9
9 37 2 97 63 0
9 38 11 50 63 29
9 39 0 21 67 35
9 40 3 34 57 -8
9 41 4 91 55 -15
9 42 3 97 57 -3
9 43 3 9 67 24
9 44 5 7 54 -0
9 45 3 58 65 14
9 46 2 14 53 -7
9 47 7 79 51 -7
9 48 6 78 62 1
9 49 7 91 64 -1
9 50 3 13 65 2
9 51 6 99 59 -3
9 52 6 23 58 1
9 53 2 22 61 -12
9 54 3 17 61 9
9 55 1 35 59 3
9 56 4 46 67 -13
9 57 3 55 55 -26
9 58 0 78 63 10
9 59 2 31 61 -3
9 60 7 15 57 -23
9 61 7 11 61 -9
9 62 7 87 63 17
9 63 2 72 56 0
9 64 4 24 58 -33
9 65 4 16 55 -4
9 66 4 42 53 -34
9 67 9 49 56 7
9 68 6 86 58 2
9 69 6 12 62 15
9 70 4 7 67 -16
9 71 3 19 59 -5
9 72 5 7 66 9
9 73 3 100 57 12
9 74 3 17 59 -4
9 75 3 49 59 -8
9 76 3 72 60 -17
9 77 6 2 58 -0
9 78 5 10 62 2
9 79 2 94 55 -10
9 80 4 12 58 -14
9 81 3 0 58 -13
9 82 2 64 66 13
9 83 3 66 61 4
9 84 4 2 66 10
9 85 4 10 64 -8
9 86 2 32 54 12
9 87 5 20 66 23
9 88 7 7 58 -37
9 89 4 57 59 10
9 90 3 30 65 8
9 91 3 85 59 17
9 92 5 97 63 11
9 93 5 61 57 -13
9 94 1 53 55 5
9 95 2 47 55 -3
9 96 5 63 65 21
9 97 5 84 49 1
9 98 2 95 62 12
9 99 5 90 64 -16
